Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types
ELEC,221 Main St. Parking,221 Main St.,,San Francisco,CA,94105,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,1,,,Blink Network,http://www.blinknetwork.com/,GPS,37.790348,-122.392242,2015-04-23,60912,2015-04-23 07:09:00 UTC,,,,,,,,,J1772
E85,QuickStop #29,730 Princeton Rd,,Madisonville,KY,42431,,270-821-8398,E,,Public,"6am-10pm M-Sat, 8am-8pm Sun",A Checks Cash D FuelMan M V Voyager Wright_Exp,,,,,,,,,,200-8,37.3191503,-87.5151336,2015-01-06,33729,2015-01-06 17:48:39 UTC,P,,,2009-01-15,,,,false,
CNG,Love's Travel Stop #242,11361 I-35 Access Rd,"I-35, Exit 144",Von Ormy,TX,78073,,210-623-2329,E,,Public,24 hours daily,Cash Checks A D M V FuelMan Voyager Wright_Exp EFS FleetOne Tchek TCH,,Q,3600,,,,,,,200-8,29.3111351,-98.6177311,2015-04-03,52503,2015-04-03 17:10:57 UTC,P,,,2014-11-01,,HD,,,
E85,Thorntons #139,418 S Lincoln Way,,North Aurora,IL,60505,,630-906-1114,E,,Public,24 hours daily,A Checks Cash D M V Voyager Wright_Exp,,,,,,,,,,200-8,41.7481284,-88.3175064,2015-01-06,48933,2015-01-06 17:48:29 UTC,P,,,2011-08-15,,,,false,
E85,East Central Iowa Co-op,1144 Highway 63 N,,Hudson,IA,50643,,319-988-3763  319-235-6281,E,,Public - Credit card at all times,24 hours daily,A D M V Voyager Wright_Exp,,,,,,,,,,200-8,42.4151956,-92.44821309999999,2015-04-03,29424,2015-04-03 16:59:54 UTC,P,,,2007-01-15,,,,false,
ELEC,NATIONAL GRID,Augspurger Rd,,Buffalo,NY,14228,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,42.9984441,-78.78067,2015-04-23,52577,2015-04-23 08:26:47 UTC,,,,,,,,,J1772
ELEC,ENTERGY,101 Hooper Drive,,Little Rock,AR,72205,,888-758-4389,E,,Public,24 hours daily,,,,,1,1,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,34.749958,-92.3196487,2015-04-23,40945,2015-04-23 08:01:52 UTC,,,,,,,,,NEMA520 J1772
ELEC,Paul Miller Nissan,930 Kings Hwy E,,Fairfield,CT,06825,,203-367-5050,E,,Private,,,,,,,1,,,,,200-8,41.16725,-73.2336,2015-01-06,44434,2015-02-10 18:42:27 UTC,P,,,2011-11-30,,,,,J1772
ELEC,CARCHARGING,9595 Grand Ave,,Franklin Park,IL,60131,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,41.9291954,-87.8643341,2015-04-23,50466,2015-04-23 07:42:12 UTC,,,,,,,,,J1772
BD,City of Phoenix - Fire Station #39,2276 W Southern,,Phoenix,AZ,85041,,,E,,Private,,,B20,,,,,,,,,200-8,33.392323,-112.107421,2015-01-06,53290,2015-01-06 17:48:07 UTC,LG,,,2008-01-01,,,,,
LPG,Maine School Administrative District #6,715 Bonny Eagle Rd,,Standish,ME,04084,,,E,,Private,,,,,,,,,,,,200-8,43.6907019,-70.6028257,2015-02-03,42853,2015-02-03 18:08:01 UTC,LG,,,,,,false,,
ELEC,KCP&L,8501 W 96th St @ HyVee,,Overland Park,KS,66212,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,38.9551593,-94.6842667,2015-04-23,66578,2015-04-23 08:36:46 UTC,,,,,,,,,J1772
ELEC,CELEBRATION,2121 Celebration Dr NE,,Grand Rapids,MI,49525,,888-758-4389,E,,Public,24 hours daily,,,,,2,2,,,ChargePoint Network,http://www.mychargepoint.net/,200-8,43.0006299,-85.593195,2015-04-23,42722,2015-04-23 08:08:37 UTC,,,,,,,,,J1772 NEMA520
LPG,McMinnville Gas Inc,1384 NE Highway 99 W,Across from Town Center Shopping Center,McMinnville,OR,97128,,503-472-7220,E,,Public,"8am-5pm M-F, 8am-12pm Sat",A Checks Cash D M V,,,,,,,,,,200-8,45.22563479999999,-123.1847969,2015-03-04,15661,2015-03-04 01:19:53 UTC,P,,,,,,true,,
E85,Meijer Gas #136,6630 Scatterfield Rd,,Anderson,IN,46013,,765-683-5229,E,,Public,24 hours daily,A Checks Cash D M V Voyager Wright_Exp,,,,,,,,,,200-8,40.04842259999999,-85.6524147,2015-01-06,30747,2015-01-06 17:45:24 UTC,P,,,2007-06-15,,,,false,
ELEC,Antwerpen Nissan,1701 Woodlawn Dr,,Baltimore,MD,21207,,410-298-4400,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,,,200-8,39.312989,-76.734206,2015-01-06,47684,2015-02-10 18:40:46 UTC,P,,,2012-01-31,,,,,J1772
ELEC,Kroger Store #647 - Newnan - Newnan Crossing Blvd E,1751 Newnan Crossing Blvd E,,Newnan,GA,30265,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,2,,,Blink Network,http://www.blinknetwork.com/,GPS,33.377098,-84.754311,2015-04-23,52780,2015-04-23 07:13:47 UTC,,,,,,,,,J1772
ELEC,MGM RESORTS INT,3730 Las Vegas Strip,,Las Vegas,NV,89109,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,http://www.mychargepoint.net/,200-8,36.106661,-115.176909,2015-04-23,60755,2015-04-23 08:32:44 UTC,,,,,,,,,J1772
CNG,Clean Energy - PS Energy - Atlanta,320 Whitehall St,"From I-7585 N, exit 91 to Central Avenue, left on Memorial, left on Whitehall, and the station is on the left.",Atlanta,GA,30303,,866-809-4869,E,,Public - Credit card at all times,24 hours daily; call 866-809-4869 for Clean Energy card,CleanEnergy D FuelMan M V Voyager Wright_Exp,,Q,3000 3600,,,,,,,200-8,33.745917,-84.39863199999999,2015-03-04,42,2015-03-04 14:16:23 UTC,P,,,1994-07-15,,MD,,,
CNG,Long Beach Public Schools,659 Lido Blvd,,Point Lookout,NY,11569,,,E,,Private - Government only,,,,B,3600,,,,,,,200-8,40.5906854,-73.6141737,2015-04-03,35062,2015-04-03 17:00:45 UTC,LG,,,2004-03-15,,HD,,,
ELEC,Wayne State University - Parking Structure #8,91 W Forest,,Detroit,MI,48202,,313-577-1979,E,,Public,Garage business hours,,,,,,1,,,,,GPS,42.3542634789208,-83.0641661133649,2015-02-03,64735,2015-02-03 18:12:21 UTC,P,,,2014-11-15,,,,,J1772
ELEC,"Walgreens - Lynnwood, WA",20725 Hwy 99,,Lynnwood,WA,98036,,800-663-5633,E,,Public - Card key at all times,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,1,,,SemaCharge Network,http://www.semacharge.com/,GPS,47.810806,-122.322906,2015-04-23,43393,2015-04-23 07:34:36 UTC,,,,,,,,,J1772
ELEC,Annapolis Friends Meeting,351 Dubois Ave,"Turn at Catholic Church on Bestgate, go to end. For more information, see http://aprs.org/AFM-environment.html",Annapolis,MD,21401,,410-293-6417,E,,Public,8am-10pm daily; for church members or those in need of a charge,,,,,2,,,,,,200-8,39.0016,-76.525176,2015-01-06,40689,2015-01-06 17:49:00 UTC,P,,,2011-08-10,,,,,NEMA520
ELEC,Southern California Edison - Ontario Service Center,1351 E Francis St,,Ontario,CA,91761,,,E,,Private,,,,,,,,,2 LP Inductive  12 SP Inductive,,,200-8,34.042657,-117.625018,2015-04-03,27314,2015-04-03 17:10:27 UTC,T,,,2005-07-15,,,,,
ELEC,CITYOFSANRAFAEL,900 C St,,San Rafael,CA,94901,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.mychargepoint.net/,200-8,37.9726799,-122.5303058,2015-04-23,40411,2015-04-23 08:02:48 UTC,,,,,,,,,J1772
ELEC,"Walgreens - Cornelius, OR #9353",115 N 20th Ave,,Cornelius,OR,97113,,800-663-5633,E,,Public - Card key at all times,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,1,,,SemaCharge Network,http://www.semacharge.com/,GPS,45.520878,-123.047672,2015-04-23,42995,2015-04-23 07:34:21 UTC,,,,,,,,,J1772
E85,Pro Stop Truck Service,850 Lone Oak Rd,,Eagan,MN,55121,,651-688-9299,E,,Public,6am-5pm M-F,A Checks Cash D M V,,,,,,,,,,200-8,44.8462442,-93.1282837,2015-03-04,33229,2015-03-04 14:12:55 UTC,P,,,2008-07-15,,,,false,
ELEC,Manulife Building,555 12th St NW,,Washington,DC,20004,,202-624-0841,E,,Public,Restricted to garage hours; pay lot,,,,,1,1,,,,,200-8,38.896703,-77.0275779,2015-03-04,43836,2015-03-04 14:27:17 UTC,P,,,2011-12-14,,,,,NEMA515 J1772
BD,Yellowstone National Park - Madison Junction,NA,,Yellowstone National Park,WY,82190,,,E,,Private,,,B20,,,,,,,,,GPS,44.647067,-110.858671,2015-01-06,26785,2015-01-06 17:43:36 UTC,FG,16,Department of the Interior,2005-04-15,,,,,
ELEC,City of Palm Desert - Park View Building,73710 Fred Waring Dr,,Palm Desert,CA,92260,,760-776-6416,E,,Private,Employee use only with keycard,,,,,,1,,,,,GPS,33.729855,-116.379108,2015-01-06,51717,2015-04-21 21:08:48 UTC,LG,,,2013-04-01,,,,,J1772
CNG,Greater Portland Transit District,114 Valley St,"I-95 N to I-295 N via exit 44 toward South Portland / Downtown Portland, US - 1 N exit 4 - Portland Waterfront, stay straight to go onto US-1N Blue Star Memorial Highway, follow through to Saint John Street",Portland,ME,04102,,,E,,Private - Government only,,,,Q,3000 3600,,,,,,,200-8,43.6455352,-70.2770113,2015-02-03,28623,2015-02-03 18:05:57 UTC,LG,,,2006-03-15,,HD,,,
ELEC,Downtown Public Parking,39 W Franklin St,Located at North Main and Franklin Street.,Centerville,OH,45459,,937-433-7171,E,,Public - Credit card at all times,24 hours daily; debit cards not accepted,A D M V,,,,,1,,,,,200-8,39.628696,-84.160318,2015-04-03,51097,2015-04-03 17:00:47 UTC,LG,,,2013-02-01,,,,,J1772
CNG,Range Resources,2870 Brakes Park Rd,,Haysi,VA,24256,,,E,,Private,,,,Q,3600,,,,,,,GPS,37.2421589,-82.2814587,2015-01-06,64254,2015-01-06 17:49:04 UTC,P,,,2014-03-15,,LD,,,
ELEC,City of Chula Vista - Loma Verde Recreation Center,1420 Loma Lane,,Chula Vista,CA,91910,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,5,,,Blink Network,http://www.blinknetwork.com/,GPS,32.601711,-117.049032,2015-04-23,51504,2015-04-23 07:14:23 UTC,,,,,,,,,J1772
LPG,AmeriGas,255 S Ironwood Dr,"From US 60 and Ironwood, 2 miles north",Apache Junction,AZ,85120,,480-982-8280,E,,Public,"8am-5pm M-F, 8am-12pm Sat (winter); 8am-4pm M-F (summer)",A Cash M V,,,,,,,,,,GPS,33.4127981,-111.56329,2015-01-06,19126,2015-01-06 17:48:11 UTC,P,,,,,,false,,
ELEC,Napleton Nissan,1301 Indianapolis Blvd,,Schererville,IN,46375,,219-865-3800,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,,,200-8,41.4976735,-87.4709712,2015-01-06,47161,2015-02-10 18:44:59 UTC,P,,,2012-01-31,,,,,J1772
ELEC,Piedmont Nissan,3510 Clemson Blvd,,Anderson,SC,29621,,864-328-1188,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,,,200-8,34.550581,-82.674657,2015-01-06,47066,2015-02-10 18:36:26 UTC,P,,,2012-01-31,,,,,J1772
CNG,Kwik Trip #681,4400 O'Day Ave NE,Off of MN 241,St. Michael,MN,55376,,763-497-2447,E,,Public,24 hours daily,Cash Checks A D M V FuelMan Voyager Wright_Exp Comdata EFS FleetOne Tchek TCH,,Q,3600,,,,,,,GPS,45.217558,-93.598394,2015-01-06,52490,2015-03-23 20:47:30 UTC,P,,,2013-07-16,,HD,,,
ELEC,City Hall Parking Garage,240 S Washington Street,,Chandler,AZ,85225,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,1,,,Blink Network,http://www.blinknetwork.com/,GPS,33.300184,-111.840246,2015-04-23,47478,2015-04-23 07:09:18 UTC,,,,,,,,,J1772
BD,Bourne's Energy,1475 Laporte Rd,,Morristown,VT,05661,,802-888-2611,E,,Public - Card key at all times,24 hours daily; Bourne's Energy card required - contact station for arrangements,,B99 in summer,,,,,,,,,200-8,44.5473489,-72.615831,2015-02-03,53254,2015-02-03 18:06:02 UTC,P,,,2010-01-15,,,,,
LPG,U-Haul,1650 El Camino Ave,Off Business 80,Sacramento,CA,95815,,916-929-2215,E,,Public,"7am-7pm M-Th and Sat, 7am-8pm F, 9am-5pm Sun",A Cash D M V,,,,,,,,,,200-8,38.6105012,-121.4292496,2015-01-06,20639,2015-04-21 17:52:20 UTC,P,,,,,,true,,
ELEC,Minnesota Discovery Center,1005 Discovery Dr,,Chisholm,MN,55719,,218-254-7959  800-372-6437,E,,Public,Center business hours,,,,,,1,,,,,200-8,47.4778882,-92.8966252,2015-03-04,50082,2015-03-04 01:18:43 UTC,P,,,2012-11-30,,,,,J1772
ELEC,Charlotte-Mecklenburg Police Department - Parking Deck,698 E 5th St,,Charlotte,NC,28202,,,E,,Private,,,,,,,2,,,,,GPS,35.22301483,-80.83633,2015-01-06,48043,2015-01-06 17:48:43 UTC,LG,,,2012-05-31,,,,,J1772
CNG,American Natural Gas LLC,1392 Route 9,,Fort Edward,NY,12828,,,E,,Private,,,,T,3600,,,,,,,200-8,43.19244260000001,-73.5807141,2015-02-03,43645,2015-02-03 18:06:19 UTC,P,,,2013-01-01,,HD,,,
ELEC,MIT CAMPUS,32 Massachusetts Institute of TechnologyVassar St,,Cambridge,MA,02142,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,42.3618641,-71.0905626,2015-04-23,61365,2015-04-23 07:46:06 UTC,,,,,,,,,J1772
ELEC,Gurley Leep Nissan,5210 N Grape Rd,,Mishawaka,IN,46545,,574-277-5800,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,,,200-8,41.7058092,-86.1874963,2015-01-06,47159,2015-02-10 18:44:45 UTC,P,,,2012-01-31,,,,,J1772
LPG,Ferrellgas,2900 3rd St,,Tillamook,OR,97141,,503-842-2641,E,,Public,8am-4:30pm M-F,A Checks Cash D M V,,,,,,,,,,200-8,45.4564,-123.83263,2015-03-04,34879,2015-03-04 01:19:46 UTC,P,,,,,,false,,
E85,EZ Go Gas Station,"Mile Marker 209, Interstate 70",,Lawrence,KS,60046,,785-843-2547,E,,Public,24 hours daily,A Cash D M V Voyager Wright_Exp,,,,,,,,,,200-5,42.4069886,-88.0607565,2015-01-06,35806,2015-01-06 17:48:12 UTC,P,,,2010-07-15,,,,false,
CNG,Davidson County,925 N Main St,,Lexington,NC,27292,,336-242-2250,E,,Public,8:30am-4:30pm M-F,A Cash D M V,,Q,3600,,,,,,,200-8,35.831262,-80.2439631,2015-02-03,40081,2015-02-03 18:05:14 UTC,LG,,,2010-07-30,,HD,,,
ELEC,IBEW-NECA Electrical Training Institute,1751 S Lawndale Ave,,Indianapolis,IN,46241,,317-270-5282  317-402-8448,E,,Public,24 hours daily,,,,,,2,,,,,200-8,39.74139,-86.2633,2015-01-06,49520,2015-01-06 17:48:02 UTC,P,,,2012-09-01,,,,,J1772
ELEC,Crown Nissan,3900 W Wendover Ave,,Greensboro,NC,27407,,336-292-9191,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,,,200-8,36.060761,-79.876671,2015-01-06,47003,2015-02-10 18:30:43 UTC,P,,,2012-01-31,,,,,J1772
ELEC,New Brighton Ford,1100 Silver Lake Rd NW,,New Brighton,MN,55112,,651-633-9010,E,,Public,Dealership business hours,,,,,,1,,,,,200-8,45.0659375,-93.2200798,2015-01-06,64404,2015-03-23 19:25:25 UTC,P,,,2014-09-01,,,,,J1772
ELEC,STONY BROOK UNV,Stadium Rd,,Stony Brook,NY,11790,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,40.9187542,-73.1236577,2015-04-23,62804,2015-04-23 07:40:33 UTC,,,,,,,,,J1772
ELEC,TISHMAN SPEYER,1300 Wilson Blvd,,Arlington,VA,22209,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,38.8947392,-77.072562,2015-04-23,52551,2015-04-23 08:24:54 UTC,,,,,,,,,J1772
ELEC,Naval Air Station - Whiting Field,Bldg 3114,,Milton,FL,32570,,,E,,Private,,,,,,,1,,,,,GPS,30.72405,-87.019956,2015-01-06,62652,2015-01-06 17:43:32 UTC,FG,14,Department of Navy,2014-06-30,,,,,
E85,Airport Travel Center - Cenex,4707 E Highway 12,Just east of Route 19,Aberdeen,SD,57401,,605-725-9100,E,,Public - Credit card after hours,"5:30am-10pm M-Sat, 6:30am-10pm Sun",A Cash D M V Voyager Wright_Exp,,,,,,,,,,GPS,45.459039,-98.4244865,2015-01-06,27379,2015-01-06 17:47:31 UTC,P,,,2005-07-15,,,,false,
LPG,Arro Autogas,211 Balboa Pl,,Needles,CA,92363,,760-326-4211,E,,Public,24 Hours Daily,Cash D M V,,,,,,,,,,200-8,34.8556659,-114.6254205,2015-01-06,62324,2015-04-21 17:30:48 UTC,P,,,,,,false,,
LPG,Suburban Propane,301 William Hilton Pkwy,"On US Highway 278, across from Wal-Mart",Hilton Head,SC,29926,,843-681-3919,E,,Public - Call ahead,8am-4:30pm M-F,A Cash D M V,,,,,,,,,,200-8,32.213208,-80.726797,2015-01-06,13588,2015-01-06 17:46:24 UTC,P,,,,,,true,,
E85,Farmers Union Oil - Cenex,524 W Highway 52,,Velva,ND,58790,,701-338-2751,E,,Public,24 hours daily,A Cash D M V Wright_Exp,,,,,,,,,,200-8,48.0572306,-100.9405647,2015-03-04,64790,2015-03-04 01:15:41 UTC,P,,,2014-12-15,,,,false,
ELEC,CECET - EZ Messenger,2505 N. Black Canyon Highway,,Phoenix,AZ,85009,,888-998-2546,E,,Private,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,2,,,Blink Network,http://www.blinknetwork.com/,GPS,33.4435,-112.078,2015-04-23,66665,2015-04-23 07:09:11 UTC,,,,,,,,,J1772
BD,Luckey Farmers Inc,3940 Fremont Pike,,Perrysburg,OH,43551,,419-849-2711,E,,Public - Credit card at all times,24 hours daily; also accept LFI fuel cards,A D M V,B20,,,,,,,,,200-8,41.49560700000001,-83.471756,2015-03-04,27814,2015-03-04 01:20:28 UTC,P,,,2006-01-15,,,,,
BD,TH Malloy and Sons,106 Scott Rd,,Cumberland,RI,02864,,401-333-0665,E,,Public,6am-6pm M-F,Cash D M V,"B99, B20",,,,,,,,,200-8,41.945281,-71.4268139,2015-01-06,33414,2015-01-06 17:48:45 UTC,P,,,2004-06-15,,,,,
ELEC,LEXINGTON,740 New Circle Rd,,Lexington,KY,40511,,888-758-4389,E,,Public,24 hours daily,,,,,,6,,,ChargePoint Network,http://www.mychargepoint.net/,200-8,38.0725888,-84.4911289,2015-04-23,65025,2015-04-23 08:34:19 UTC,,,,,,,,,J1772
LPG,Silsbee Propane,811 N 5th St,on Highway 92,Silsbee,TX,77656,,409-423-4499,E,,Public - Call ahead,"8am-5pm M-F, 8am-12pm Sat",A Cash D M V,,,,,,,,,,200-8,30.3547154,-94.1758254,2015-01-06,34749,2015-01-06 17:49:19 UTC,P,,,,,,false,,
ELEC,Town of Monteagle (Park),16 Dixie Lee Ave,,Monteagle,TN,37356,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,2,,,Blink Network,http://www.blinknetwork.com/,GPS,35.239783,-85.826172,2015-04-23,45094,2015-04-23 07:09:26 UTC,,,,,,,,,J1772
LPG,AmeriGas,2701 E Rock Falls Rd,Route 30,Rock Falls,IL,61071,,815-625-2395,E,,Public - Call ahead,8am-4pm M-F,A Cash D M V,,,,,,,,,,200-8,41.7581124,-89.6517653,2015-01-06,21823,2015-01-06 17:48:20 UTC,P,,,,,,false,,
CNG,City of Barstow,100 N Sandstone Ct,"I-15 to Highway 58, right on W Main Street, right on Sandstone Court.",Barstow,CA,92311,,888-792-0691,E,,Public - Credit card at all times,24 hours daily; Also accepts Fleetstar card,M V Voyager,,Q,3000 3600,,,,,,,200-8,34.886448,-117.079417,2015-01-06,28523,2015-04-15 19:40:17 UTC,LG,,,2006-06-15,,HD,,,
ELEC,I-95 Southbound Service Plaza - Tesla,I-95 S,Between exits 10 and 9,Darien,CT,06820,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,4,,Tesla,http://www.teslamotors.com/supercharger,GPS,41.067819,-73.504425,2015-04-03,53221,2015-04-03 17:03:35 UTC,P,,,2013-10-01,,,,,TESLA
LPG,Ferrellgas,1301 S Stoughton Rd,,Madison,WI,53716,,608-222-7711,E,,Public,8am-4:30pm M-F,A Cash D M V,,,,,,,,,,200-8,43.0790045,-89.3098192,2015-01-06,13982,2015-01-06 17:44:06 UTC,P,,,,,,true,,
ELEC,Ashforth,3001 Summer St,,Stamford,CT,06905,,,E,,Private,8am-5pm M-F; employee use only,,,,,,1,,,,,200-8,41.0708604,-73.5488197,2015-04-03,42043,2015-04-03 17:03:10 UTC,P,,,2011-09-30,,,,,J1772
E85,Washingtonian W Express,10003 Fields Rd,,Gaithersburg,MD,20878,,301-840-6277,E,,Public,24 hours daily,A Cash D FuelMan M V Voyager Wright_Exp,,,,,,,,,,200-8,39.11657539999999,-77.20600809999999,2015-01-06,33665,2015-01-06 17:44:05 UTC,P,,,2008-12-31,,,,false,
CNG,Waste Management - Seattle,8111 1st Ave S,,Seattle,WA,98108,,,E,,Private,,,,T,3000 3600,,,,,,,200-8,47.5295689,-122.3356891,2015-04-03,63994,2015-04-03 17:07:33 UTC,P,,,2009-04-15,,HD,,,
E85,Corner Store #1482,12712 Broadway St,,Pearland,TX,77584,,713-436-5201,E,,Public,24 hours daily,Cash A D M V Voyager Wright_Exp,,,,,,,,,,200-8,29.5551289,-95.41740250000001,2015-04-03,63386,2015-04-03 17:10:01 UTC,P,,,2014-09-01,,,,false,
ELEC,DRESI,1221 W Colonial Dr,,Orlando,FL,32804,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,28.5534385,-81.3960127,2015-04-23,58277,2015-04-23 07:46:39 UTC,,,,,,,,,J1772
CNG,Camp Pendleton Marine Corps Base,8 St & B St,,Camp Pendleton,CA,92055,,,E,,Private,DOD fleet use only,,,Q,,,,,,,,GPS,33.222567,-117.39429,2015-01-06,38057,2015-01-06 17:47:11 UTC,FG,26,United States Marine Corps,2009-06-15,,HD,,,
ELEC,CLARENDON GROUP,265 Franklin St,,Boston,MA,02110,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,http://www.mychargepoint.net/,200-8,42.3565209,-71.053357,2015-04-23,42181,2015-04-23 08:10:11 UTC,,,,,,,,,J1772
ELEC,DUNKIN DONUTS,1046 4th St N,,St Petersburg,FL,33701,,888-758-4389,E,,Public,24 hours daily,,,,,1,1,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,27.7829914,-82.6389923,2015-04-23,43129,2015-04-23 08:15:11 UTC,,,,,,,,,J1772 NEMA520
ELEC,Walser Nissan,14750 Buck Hill Rd,,Burnsville,MN,55306,,952-435-5550,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,,,200-8,44.734169,-93.286305,2015-01-06,53726,2015-02-10 18:45:07 UTC,P,,,2013-11-01,,,,,J1772
ELEC,IRON EAGLE TECH,4038 Main St,,Elk Horn,IA,51531,,888-758-4389,E,,Public,24 hours daily,,,,,2,2,,,ChargePoint Network,http://www.mychargepoint.net/,200-8,41.5895918,-95.0607923,2015-04-23,35268,2015-04-23 07:58:01 UTC,,,,,,,,,NEMA520 J1772
ELEC,Cornelius - Library,1355 N. Barlow St.,,Cornelius,OR,97113,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,2,,,Blink Network,http://www.blinknetwork.com/,GPS,45.521865,-123.055172,2015-04-23,48292,2015-04-23 07:10:47 UTC,,,,,,,,,J1772
BD,City of Phoenix - Fire Station #31,5730 E Thunderbird,,Phoenix,AZ,85254,,,E,,Private,,,B20,,,,,,,,,200-8,33.6118683,-111.9573547,2015-01-06,53283,2015-01-06 17:49:49 UTC,LG,,,2008-01-01,,,,,
ELEC,Shirlie Slack Mitsubishi,3475 Jefferson Davis Hwy,,Fredericksburg,VA,22408,,540-898-0310,E,,Public,Dealership business hours,,,,,,1,,,,,200-8,38.272015,-77.493465,2015-01-06,45798,2015-01-06 17:47:45 UTC,P,,,2012-03-15,,,,,J1772
ELEC,Crossroads Nissan,3305 NC Highway 87 S,,Sanford,NC,27332,,877-399-4830,E,,Private,,,,,,,1,,,,,200-8,35.3521663,-79.1089115,2015-01-06,47035,2015-02-10 18:36:32 UTC,P,,,2012-01-31,,,,,J1772
LPG,Hueytown Hardware,3284 Allison Bonnet Memorial Dr,,Hueytown,AL,35023,,205-491-1626,E,,Public,8am-5pm M-F,A Checks Cash D M V,,,,,,,,,,200-8,33.454862,-87.0068744,2015-01-06,51365,2015-01-23 16:25:43 UTC,P,,,,,,false,,
ELEC,UCR,513 N Campus Dr,,Riverside,CA,92507,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,33.9759192,-117.3245463,2015-04-23,53069,2015-04-23 07:49:05 UTC,,,,,,,,,J1772
LPG,Wildhorse Propane,50557 Wildhorse Rd,Wildhorse exit and Highway 101,King City,CA,93930,,831-385-4827,E,,Public,"8am-5pm M-F, 9am-3pm Sat",Cash A D M V,,,,,,,,,,GPS,36.189183,-121.074475,2015-01-06,20578,2015-04-22 20:25:53 UTC,P,,,,,,false,,
ELEC,"Walgreens - Aurora, CO #4470",20051 E Smoky Hill Rd,,Aurora,CO,80015,,800-663-5633,E,,Public - Card key at all times,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,1,,,SemaCharge Network,http://www.semacharge.com/,GPS,39.6117234,-104.7548326,2015-04-23,43508,2015-04-23 07:34:28 UTC,,,,,,,,,J1772
